timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2021-01-08 01:00:00,38793.24000000,39000.00000000,37800.00000000,38681.37000000,5775.38926500,1610071199999,222320078.64383120,118187,2477.23985000,95426783.89717878,0
2021-01-08 02:00:00,38681.38000000,38692.83000000,36500.00000000,37181.74000000,9364.24713500,1610074799999,350671968.12783984,184588,4041.02930300,151433666.58874171,0
2021-01-08 03:00:00,37181.74000000,38460.13000000,37068.40000000,38347.10000000,5036.74691800,1610078399999,191531646.49060035,107958,2279.00721300,86658079.51130932,0
2021-01-08 04:00:00,38347.11000000,38949.97000000,38155.61000000,38668.92000000,5126.66640200,1610081999999,198141885.51559744,92378,2021.91847700,78103095.87348774,0
2021-01-08 05:00:00,38668.92000000,38700.00000000,37895.00000000,37975.25000000,4384.15874300,1610085599999,168179267.74228120,78020,2012.30775600,77208465.01634949,0
2021-01-08 06:00:00,37980.53000000,38685.13000000,37563.92000000,38537.94000000,3989.76181500,1610089199999,152681589.95116749,85138,2001.85591200,76637372.69438687,0
2021-01-08 07:00:00,38538.99000000,39143.80000000,38280.16000000,38930.55000000,4177.46546000,1610092799999,161995711.17798650,91584,2176.84316200,84394619.63586086,0
2021-01-08 08:00:00,38929.56000000,38985.06000000,38414.70000000,38648.95000000,3277.73807000,1610096399999,126726366.48661977,77560,1404.58769600,54299270.78439706,0
2021-01-08 09:00:00,38648.96000000,39374.22000000,38222.00000000,39358.34000000,3995.80383300,1610099999999,155055524.72934390,92046,2098.95693900,81516294.63929747,0
2021-01-08 10:00:00,39358.99000000,41057.79000000,39220.00000000,40721.45000000,10298.22132600,1610103599999,413988645.03214855,192411,5906.62682800,237456218.24972363,0
2021-01-08 11:00:00,40722.71000000,41500.45000000,40345.39000000,41286.67000000,9286.54999900,1610107199999,381339340.10874931,173240,4686.87248800,192530894.29991795,0
2021-01-08 12:00:00,41286.67000000,41785.90000000,40857.37000000,41316.91000000,7590.27892700,1610110799999,314289402.99398151,161233,3735.09226700,154675080.03643654,0
2021-01-08 13:00:00,41318.03000000,41641.83000000,40700.00000000,41311.18000000,5331.45266600,1610114399999,219726996.61805144,102736,2445.95779600,100799684.72757314,0
2021-01-08 14:00:00,41313.24000000,41564.72000000,40970.22000000,41454.13000000,3918.18065100,1610117999999,161743369.58990013,85972,1841.48903700,76024773.29519918,0
2021-01-08 15:00:00,41454.13000000,41950.00000000,39777.00000000,40829.08000000,12863.95161700,1610121599999,525866974.42447445,235224,6229.06949100,254988062.90513028,0
2021-01-08 16:00:00,40829.07000000,41600.00000000,40359.67000000,41303.42000000,6293.05875900,1610125199999,258570569.68834122,125823,3214.27634400,132138012.65968989,0
2021-01-08 17:00:00,41303.41000000,41556.19000000,40888.88000000,41009.07000000,3675.20465500,1610128799999,151525080.93204277,89742,1723.71079700,71085850.10289584,0
2021-01-08 18:00:00,41009.08000000,41153.00000000,39800.00000000,39920.39000000,6673.74778200,1610132399999,269890839.41926600,137300,3102.08551100,125500203.58850049,0
2021-01-08 19:00:00,39920.67000000,40700.00000000,39900.35000000,40365.09000000,3881.07246400,1610135999999,156704308.94925451,89817,1932.09680700,78005779.48646475,0
2021-01-08 20:00:00,40365.09000000,40500.00000000,38888.00000000,39059.15000000,9598.07354700,1610139599999,379934389.42082304,202984,4299.54077700,170262552.06710307,0
2021-01-08 21:00:00,39062.88000000,40116.37000000,38652.00000000,40075.82000000,6171.36420800,1610143199999,243712568.15469437,130312,3138.47475100,124040437.03498383,0
2021-01-08 22:00:00,40075.82000000,40785.00000000,39740.95000000,40674.45000000,3008.04856300,1610146799999,121290642.62703400,94417,1635.90693200,66006341.65049416,0
2021-01-08 23:00:00,40672.02000000,40937.77000000,40465.76000000,40582.81000000,2685.59980500,1610150399999,109371595.53094099,84417,1359.85132400,55388686.91384988,0
2021-01-09 00:00:00,40586.96000000,40976.13000000,39980.27000000,40283.56000000,4382.25498300,1610153999999,177655228.53915624,103817,2141.19214700,86818834.61634393,0
2021-01-09 01:00:00,40286.09000000,40321.92000000,39710.00000000,40198.56000000,4543.73605600,1610157599999,181652860.51564185,96651,2692.28448800,107572784.19722243,0
2021-01-09 02:00:00,40196.51000000,40561.97000000,39500.00000000,39973.00000000,3032.04654100,1610161199999,121509932.94021643,82121,1435.85659600,57585613.15612918,0
2021-01-09 03:00:00,39973.00000000,40376.69000000,39709.61000000,40211.59000000,1917.78678000,1610164799999,76876333.83329589,63739,1008.92029900,40451251.06765757,0
2021-01-09 04:00:00,40209.91000000,40490.00000000,39805.03000000,40206.44000000,1976.48437300,1610168399999,79389762.67386835,61321,1017.80459500,40890105.65787203,0
2021-01-09 05:00:00,40206.43000000,40206.43000000,39154.48000000,39295.37000000,3025.04162500,1610171999999,120011440.79497736,89565,1302.19304900,51661984.99372342,0
2021-01-09 06:00:00,39293.41000000,39627.11000000,38888.00000000,38984.86000000,4352.60593700,1610175599999,170621480.12389127,110337,2071.80838400,81239150.25345556,0
2021-01-09 07:00:00,38978.46000000,39692.00000000,38720.00000000,39638.61000000,3109.88920900,1610179199999,122140688.02104703,82441,1509.83574400,59314191.04526394,0
2021-01-09 08:00:00,39639.21000000,40254.42000000,39290.86000000,40172.14000000,3081.99328900,1610182799999,122880599.47300186,90034,1584.08594000,63156447.14670606,0
2021-01-09 09:00:00,40167.54000000,40790.00000000,40164.03000000,40348.35000000,3653.41544700,1610186399999,147912608.83417118,104095,1909.70882100,77317388.90252549,0
2021-01-09 10:00:00,40348.36000000,40800.00000000,40105.51000000,40376.03000000,3130.35655800,1610189999999,126596569.76688394,79151,1730.68526900,70010726.83355768,0
2021-01-09 11:00:00,40376.03000000,41237.44000000,40256.73000000,40565.77000000,4682.99124700,1610193599999,191114775.55476880,116488,2464.97070500,100614480.25360964,0
2021-01-09 12:00:00,40565.77000000,40912.48000000,40410.01000000,40874.99000000,2732.20120400,1610197199999,111129222.70939649,70238,1257.34703500,51151916.78860784,0
2021-01-09 13:00:00,40874.99000000,41222.00000000,40679.10000000,41051.65000000,3818.65745000,1610200799999,156480184.02975569,101156,2072.39056900,84932555.31609088,0
2021-01-09 14:00:00,41051.66000000,41380.00000000,40700.00000000,40819.01000000,3867.78119200,1610204399999,158901525.79577861,88998,1822.97645100,74917120.30373793,0
2021-01-09 15:00:00,40819.01000000,40953.00000000,40200.00000000,40525.15000000,3364.43316400,1610207999999,136453850.42727688,84201,1463.88630700,59385675.97324527,0
2021-01-09 16:00:00,40525.16000000,40649.96000000,39869.00000000,39995.10000000,3942.09517300,1610211599999,158583517.38012921,101902,1796.07266100,72296374.56676844,0
2021-01-09 17:00:00,39995.09000000,40586.87000000,39985.45000000,40421.40000000,2205.65303100,1610215199999,89095373.96045112,61685,1020.70532900,41227222.26393196,0
2021-01-09 18:00:00,40421.40000000,40800.00000000,40417.36000000,40650.01000000,2109.16468000,1610218799999,85758517.67667532,52834,981.61560500,39911873.45195525,0
2021-01-09 19:00:00,40650.00000000,40880.00000000,40469.40000000,40665.91000000,1864.14249300,1610222399999,75910582.21499661,55768,872.92464400,35551251.89398528,0
2021-01-09 20:00:00,40665.91000000,40781.69000000,40050.00000000,40606.22000000,3330.65176500,1610225999999,134668657.46555306,86204,1391.85841300,56271189.87607031,0
2021-01-09 21:00:00,40610.35000000,40755.00000000,40483.17000000,40718.80000000,2433.80943000,1610229599999,98937085.11211261,74533,1240.05516100,50413543.31466746,0
2021-01-09 22:00:00,40718.81000000,40743.47000000,40120.00000000,40281.09000000,1973.25228700,1610233199999,79649919.17291718,63216,838.83016500,33852664.82209105,0
2021-01-09 23:00:00,40283.73000000,40415.01000000,39928.91000000,40088.22000000,3255.53576100,1610236799999,130848312.14581371,77661,1379.31353200,55446358.85648048,0
2021-01-10 00:00:00,40088.22000000,40736.76000000,40087.15000000,40581.48000000,2697.15194400,1610240399999,109155020.52709842,75975,1543.34335800,62462569.75783142,0
